TIME,GEO,SEX,CITIZEN,AGE,WSTATUS,UNIT,Value
2010,Litauen,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"158,6"
2010,Litauen,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"757,0"
2010,Litauen,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"111,4"
2010,Luxemburg,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"228,7"
2010,Luxemburg,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"10,1"
2010,Luxemburg,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"128,4"
2010,Luxemburg,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"4,9"
2010,Luxemburg,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"100,2"
2010,Luxemburg,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"5,1"
2010,Ungarn,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"4.170,6"
2010,Ungarn,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"469,2"
2010,Ungarn,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.236,6"
2010,Ungarn,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"261,6"
2010,Ungarn,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.934,0"
2010,Ungarn,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"207,6"
2010,Malta,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"172,4"
2010,Malta,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"11,9"
2010,Malta,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"112,6"
2010,Malta,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"7,7"
2010,Malta,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"59,8"
2010,Malta,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"4,3"
2010,Niederlande,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"8.614,2"
2010,Niederlande,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"387,3"
2010,Niederlande,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"4.631,9"
2010,Niederlande,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"206,6"
2010,Niederlande,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"3.982,3"
2010,Niederlande,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"180,7"
2010,Österreich,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"4.147,0"
2010,Österreich,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"203,2"
2010,Österreich,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.216,0"
2010,Österreich,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"112,5"
2010,Österreich,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.931,1"
2010,Österreich,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"90,7"
2010,Polen,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"16.878,6"
2010,Polen,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"1.645,6"
2010,Polen,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"9.296,7"
2010,Polen,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"878,6"
2010,Polen,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"7.581,9"
2010,Polen,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"766,9"
2010,Portugal,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"5.166,0"
2010,Portugal,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"589,5"
2010,Portugal,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.667,0"
2010,Portugal,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"277,2"
2010,Portugal,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.499,0"
2010,Portugal,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"312,3"
2010,Rumänien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"8.957,9"
2010,Rumänien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"651,2"
2010,Rumänien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"5.087,7"
2010,Rumänien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"399,1"
2010,Rumänien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"3.870,2"
2010,Rumänien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"252,1"
2010,Slowenien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.016,9"
2010,Slowenien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"75,4"
2010,Slowenien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"551,3"
2010,Slowenien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"41,9"
2010,Slowenien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"465,5"
2010,Slowenien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"33,4"
2010,Slowakei,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.696,1"
2010,Slowakei,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"388,9"
2010,Slowakei,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.491,0"
2010,Slowakei,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"212,5"
2010,Slowakei,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.205,1"
2010,Slowakei,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"176,4"
2010,Finnland,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.634,2"
2010,Finnland,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"224,0"
2010,Finnland,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.360,0"
2010,Finnland,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"125,9"
2010,Finnland,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.274,2"
2010,Finnland,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"98,2"
2010,Schweden,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"4.826,8"
2010,Schweden,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"423,6"
2010,Schweden,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.537,9"
2010,Schweden,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"226,4"
2010,Schweden,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.288,9"
2010,Schweden,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"197,2"
2010,Vereinigtes Königreich,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"30.727,9"
2010,Vereinigtes Königreich,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"2.438,3"
2010,Vereinigtes Königreich,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"16.466,5"
2010,Vereinigtes Königreich,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"1.439,8"
2010,Vereinigtes Königreich,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"14.261,5"
2010,Vereinigtes Königreich,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"998,6"
2010,Island,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"172,1"
2010,Island,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"13,3"
2010,Island,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"89,9"
2010,Island,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"7,7"
2010,Island,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"82,2"
2010,Island,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"5,6"
2010,Norwegen,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.522,4"
2010,Norwegen,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"90,8"
2010,Norwegen,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.327,5"
2010,Norwegen,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"55,1"
2010,Norwegen,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.194,9"
2010,Norwegen,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"35,7"
2010,Schweiz,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"4.298,7"
2010,Schweiz,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"211,6"
2010,Schweiz,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.322,3"
2010,Schweiz,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"106,8"
2010,Schweiz,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.976,4"
2010,Schweiz,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"104,8"
2010,Montenegro,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,:
2010,Montenegro,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,:
2010,Montenegro,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,:
2010,Montenegro,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,:
2010,Montenegro,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,:
2010,Montenegro,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,:
2010,Die ehemalige jugoslawische Republik Mazedonien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"930,0"
2010,Die ehemalige jugoslawische Republik Mazedonien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"299,9"
2010,Die ehemalige jugoslawische Republik Mazedonien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"569,9"
2010,Die ehemalige jugoslawische Republik Mazedonien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"183,0"
2010,Die ehemalige jugoslawische Republik Mazedonien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"360,2"
2010,Die ehemalige jugoslawische Republik Mazedonien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"116,9"
2010,Serbien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.840,2"
2010,Serbien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"566,3"
2010,Serbien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.609,5"
2010,Serbien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"307,8"
2010,Serbien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.230,7"
2010,Serbien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"258,6"
2010,Türkei,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"24.690,6"
2010,Türkei,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"2.688,0"
2010,Türkei,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"17.606,7"
2010,Türkei,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"1.862,5"
2010,Türkei,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"7.083,9"
2010,Türkei,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"825,5"
2011,Europäische Union (derzeitige Zusammensetzung),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"234.993,2"
2011,Europäische Union (derzeitige Zusammensetzung),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"22.923,4"
2011,Europäische Union (derzeitige Zusammensetzung),Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"127.556,0"
2011,Europäische Union (derzeitige Zusammensetzung),Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"12.360,9"
2011,Europäische Union (derzeitige Zusammensetzung),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"107.437,2"
2011,Europäische Union (derzeitige Zusammensetzung),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"10.562,5"
2011,Europäische Union (vor dem Beitritt Kroatiens),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"233.152,5"
2011,Europäische Union (vor dem Beitritt Kroatiens),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"22.666,5"
2011,Europäische Union (vor dem Beitritt Kroatiens),Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"126.542,7"
2011,Europäische Union (vor dem Beitritt Kroatiens),Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"12.220,1"
2011,Europäische Union (vor dem Beitritt Kroatiens),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"106.609,8"
2011,Europäische Union (vor dem Beitritt Kroatiens),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"10.446,4"
2011,Europäische Union (15 Länder),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"187.359,8"
2011,Europäische Union (15 Länder),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"18.190,8"
2011,Europäische Union (15 Länder),Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"101.401,8"
2011,Europäische Union (15 Länder),Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"9.782,8"
2011,Europäische Union (15 Länder),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"85.958,0"
2011,Europäische Union (15 Länder),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"8.408,0"
2011,Euroraum (19 Länder),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"156.053,4"
2011,Euroraum (19 Länder),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"16.013,1"
2011,Euroraum (19 Länder),Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"84.712,9"
2011,Euroraum (19 Länder),Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"8.540,8"
2011,Euroraum (19 Länder),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"71.340,5"
2011,Euroraum (19 Länder),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"7.472,3"
2011,Euroraum (18 Länder),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"154.600,0"
2011,Euroraum (18 Länder),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"15.785,4"
2011,Euroraum (18 Länder),Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"83.991,3"
2011,Euroraum (18 Länder),Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"8.409,3"
2011,Euroraum (18 Länder),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"70.608,7"
2011,Euroraum (18 Länder),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"7.376,0"
2011,Euroraum (17 Länder),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"153.593,2"
2011,Euroraum (17 Länder),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"15.619,2"
2011,Euroraum (17 Länder),Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"83.489,1"
2011,Euroraum (17 Länder),Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"8.314,2"
2011,Euroraum (17 Länder),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"70.104,1"
2011,Euroraum (17 Länder),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"7.305,0"
2011,Belgien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"4.816,9"
2011,Belgien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"346,4"
2011,Belgien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.622,8"
2011,Belgien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"188,2"
2011,Belgien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.194,1"
2011,Belgien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"158,2"
2011,Bulgarien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"3.302,3"
2011,Bulgarien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"374,8"
2011,Bulgarien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.759,6"
2011,Bulgarien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"218,5"
2011,Bulgarien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.542,7"
2011,Bulgarien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"156,3"
2011,Tschechien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"5.145,8"
2011,Tschechien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"349,5"
2011,Tschechien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.903,4"
2011,Tschechien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"170,6"
2011,Tschechien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.242,4"
2011,Tschechien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"178,9"
2011,Dänemark,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.863,9"
2011,Dänemark,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"220,9"
2011,Dänemark,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.498,4"
2011,Dänemark,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"117,6"
2011,Dänemark,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.365,6"
2011,Dänemark,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"103,2"
2011,Deutschland (bis 1990 früheres Gebiet der BRD),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"40.437,4"
2011,Deutschland (bis 1990 früheres Gebiet der BRD),Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"2.392,1"
2011,Deutschland (bis 1990 früheres Gebiet der BRD),Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"21.668,8"
2011,Deutschland (bis 1990 früheres Gebiet der BRD),Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"1.331,3"
2011,Deutschland (bis 1990 früheres Gebiet der BRD),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"18.768,6"
2011,Deutschland (bis 1990 früheres Gebiet der BRD),Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"1.060,8"
2011,Estland,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"665,4"
2011,Estland,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"83,9"
2011,Estland,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"340,0"
2011,Estland,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"45,2"
2011,Estland,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"325,4"
2011,Estland,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"38,7"
2011,Irland,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.182,2"
2011,Irland,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"341,9"
2011,Irland,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.191,2"
2011,Irland,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"216,5"
2011,Irland,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"991,0"
2011,Irland,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"125,4"
2011,Griechenland,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"4.858,9"
2011,Griechenland,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"879,8"
2011,Griechenland,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.762,5"
2011,Griechenland,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"424,8"
2011,Griechenland,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"2.096,3"
2011,Griechenland,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"455,0"
2011,Spanien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"23.280,4"
2011,Spanien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"5.009,5"
2011,Spanien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"12.772,6"
2011,Spanien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"2.704,6"
2011,Spanien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"10.507,8"
2011,Spanien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"2.305,0"
2011,Frankreich,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"28.050,6"
2011,Frankreich,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"2.486,7"
2011,Frankreich,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"14.675,9"
2011,Frankreich,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"1.261,4"
2011,Frankreich,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"13.374,7"
2011,Frankreich,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"1.225,3"
2011,Kroatien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.840,7"
2011,Kroatien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"257,0"
2011,Kroatien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.013,3"
2011,Kroatien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"140,8"
2011,Kroatien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"827,5"
2011,Kroatien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"116,1"
2011,Italien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"24.272,1"
2011,Italien,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"2.057,2"
2011,Italien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"14.131,1"
2011,Italien,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"1.081,6"
2011,Italien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"10.141,0"
2011,Italien,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"975,5"
2011,Zypern,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"420,2"
2011,Zypern,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"33,9"
2011,Zypern,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"218,5"
2011,Zypern,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"18,3"
2011,Zypern,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"201,7"
2011,Zypern,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"15,6"
2011,Lettland,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.006,7"
2011,Lettland,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"166,2"
2011,Lettland,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"502,2"
2011,Lettland,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"95,2"
2011,Lettland,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"504,6"
2011,Lettland,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"71,0"
2011,Litauen,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"1.453,5"
2011,Litauen,Insgesamt,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"227,7"
2011,Litauen,Männer,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"721,6"
2011,Litauen,Männer,Insgesamt,15 bis 64 Jahre,Erwerbslose,Tausend,"131,5"
2011,Litauen,Frauen,Insgesamt,15 bis 64 Jahre,Erwerbspersonen,Tausend,"731,8"
